produk,tanggal,harga,qty,ln_P,ln_Q
S,2025-07-25,1600.0,10,7.3777589082278725,2.302585092994046
S,2025-07-28,1600.0,10,7.3777589082278725,2.302585092994046
S,2025-07-29,1600.0,20,7.3777589082278725,2.995732273553991
S,2025-08-04,1600.0,10,7.3777589082278725,2.302585092994046
S,2025-08-05,1600.0,10,7.3777589082278725,2.302585092994046
S,2025-08-07,1600.0,10,7.3777589082278725,2.302585092994046
S,2025-08-15,1600.0,30,7.3777589082278725,3.4011973816621555
S,2025-08-16,1600.0,10,7.3777589082278725,2.302585092994046
S,2025-08-18,1600.0,10,7.3777589082278725,2.302585092994046
S,2025-08-20,1500.0,20,7.313220387090301,2.995732273553991
S,2025-08-22,1600.0,10,7.3777589082278725,2.302585092994046
S,2025-08-23,1600.0,10,7.3777589082278725,2.302585092994046
S,2025-08-25,1600.0,10,7.3777589082278725,2.302585092994046
S,2025-08-26,1600.0,40,7.3777589082278725,3.6888794541139363
S,2025-08-30,1600.0,60,7.3777589082278725,4.0943445622221
S,2025-09-01,1600.0,10,7.3777589082278725,2.302585092994046
S,2025-09-02,1600.0,60,7.3777589082278725,4.0943445622221
S,2025-09-03,1600.0,20,7.3777589082278725,2.995732273553991
S,2025-09-05,1600.0,10,7.3777589082278725,2.302585092994046
S,2025-09-08,1600.0,20,7.3777589082278725,2.995732273553991
S,2025-09-09,1600.0,20,7.3777589082278725,2.995732273553991
S,2025-09-13,1600.0,20,7.3777589082278725,2.995732273553991
S,2025-09-15,1600.0,60,7.3777589082278725,4.0943445622221
S,2025-09-16,1600.0,10,7.3777589082278725,2.302585092994046
S,2025-09-17,1600.0,30,7.3777589082278725,3.4011973816621555
S,2025-09-18,1600.0,30,7.3777589082278725,3.4011973816621555
S,2025-09-19,1600.0,20,7.3777589082278725,2.995732273553991
S,2025-09-20,1666.6666666666667,12,7.418580902748128,2.4849066497880004
S,2025-09-22,1666.6666666666667,12,7.418580902748128,2.4849066497880004
S,2025-09-23,1666.6666666666667,36,7.418580902748128,3.58351893845611
S,2025-09-24,1666.6666666666667,12,7.418580902748128,2.4849066497880004
S,2025-09-27,3750.0,24,8.229511118964457,3.1780538303479458
S,2025-09-29,1666.6666666666667,24,7.418580902748128,3.1780538303479458
S,2025-09-30,1666.6666666666667,24,7.418580902748128,3.1780538303479458
S,2025-10-02,1666.6666666666667,36,7.418580902748128,3.58351893845611
S,2025-10-03,1666.6666666666667,36,7.418580902748128,3.58351893845611
S,2025-10-07,1666.6666666666667,48,7.418580902748128,3.871201010907891
S,2025-10-09,1666.6666666666667,36,7.418580902748128,3.58351893845611
S,2025-10-10,1666.6666666666667,12,7.418580902748128,2.4849066497880004
S,2025-10-11,1666.6666666666667,12,7.418580902748128,2.4849066497880004
S,2025-10-14,1666.6666666666667,72,7.418580902748128,4.276666119016055
S,2025-10-15,1666.6666666666667,12,7.418580902748128,2.4849066497880004
S,2025-10-16,1666.6666666666667,12,7.418580902748128,2.4849066497880004
S,2025-10-20,1666.6666666666667,24,7.418580902748128,3.1780538303479458
S,2025-10-21,1666.6666666666667,12,7.418580902748128,2.4849066497880004
S,2025-10-23,1666.6666666666667,12,7.418580902748128,2.4849066497880004
S,2025-10-25,1666.6666666666667,12,7.418580902748128,2.4849066497880004
S,2025-10-27,1666.6666666666667,24,7.418580902748128,3.1780538303479458
S,2025-10-30,1666.6666666666667,12,7.418580902748128,2.4849066497880004
S,2025-11-04,1666.6666666666667,24,7.418580902748128,3.1780538303479458
S,2025-11-05,1666.6666666666667,36,7.418580902748128,3.58351893845611
S,2025-11-06,1666.6666666666667,36,7.418580902748128,3.58351893845611
S,2025-11-09,1666.6666666666667,48,7.418580902748128,3.871201010907891
S,2025-11-13,1666.6666666666667,12,7.418580902748128,2.4849066497880004
S,2025-11-15,1666.6666666666667,12,7.418580902748128,2.4849066497880004
S,2025-11-18,1666.6666666666667,48,7.418580902748128,3.871201010907891
S,2025-11-19,1666.6666666666667,12,7.418580902748128,2.4849066497880004
S,2025-11-21,1666.6666666666667,12,7.418580902748128,2.4849066497880004
S,2025-11-25,1666.6666666666667,24,7.418580902748128,3.1780538303479458
S,2025-11-27,1583.3333333333333,72,7.367287608360577,4.276666119016055
S,2025-11-28,1666.6666666666667,24,7.418580902748128,3.1780538303479458
S,2025-12-02,1666.6666666666667,24,7.418580902748128,3.1780538303479458
S,2025-12-03,1666.6666666666667,42,7.418580902748128,3.7376696182833684
S,2025-12-05,1666.6666666666667,12,7.418580902748128,2.4849066497880004
S,2025-12-06,1666.6666666666667,12,7.418580902748128,2.4849066497880004
S,2025-12-08,1666.6666666666667,12,7.418580902748128,2.4849066497880004
S,2025-12-09,1666.6666666666667,24,7.418580902748128,3.1780538303479458
S,2025-12-10,1666.6666666666667,12,7.418580902748128,2.4849066497880004
S,2025-12-11,1666.6666666666667,60,7.418580902748128,4.0943445622221
S,2025-12-12,1666.6666666666667,24,7.418580902748128,3.1780538303479458
S,2025-12-17,1666.6666666666667,12,7.418580902748128,2.4849066497880004
S,2025-12-18,1666.6666666666667,12,7.418580902748128,2.4849066497880004
S,2025-12-19,1666.6666666666667,18,7.418580902748128,2.8903717578961645
S,2025-12-22,1666.6666666666667,36,7.418580902748128,3.58351893845611
S,2025-12-23,1666.6666666666667,12,7.418580902748128,2.4849066497880004
S,2025-12-24,1666.6666666666667,24,7.418580902748128,3.1780538303479458
S,2025-12-25,1666.6666666666667,12,7.418580902748128,2.4849066497880004
S,2025-12-27,1666.6666666666667,12,7.418580902748128,2.4849066497880004
S,2025-12-29,1666.6666666666667,48,7.418580902748128,3.871201010907891
S,2025-12-30,1666.6666666666667,36,7.418580902748128,3.58351893845611
XL,2021-01-02,2250.0,110,7.718685495198466,4.700480365792417
XL,2021-01-04,2300.0,100,7.7406644019172415,4.605170185988092
XL,2021-01-05,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-01-06,2300.0,30,7.7406644019172415,3.4011973816621555
XL,2021-01-07,2363.6363636363635,33,7.767956544205249,3.4965075614664802
XL,2021-01-08,2300.0,20,7.7406644019172415,2.995732273553991
XL,2021-01-09,2300.0,70,7.7406644019172415,4.248495242049359
XL,2021-01-11,2300.0,130,7.7406644019172415,4.867534450455582
XL,2021-01-12,2300.0,80,7.7406644019172415,4.382026634673881
XL,2021-01-13,2300.0,73,7.7406644019172415,4.290459441148391
XL,2021-01-14,2300.0,70,7.7406644019172415,4.248495242049359
XL,2021-01-15,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-01-16,2300.0,70,7.7406644019172415,4.248495242049359
XL,2021-01-19,2300.0,140,7.7406644019172415,4.941642422609304
XL,2021-01-20,2300.0,90,7.7406644019172415,4.499809670330265
XL,2021-01-21,2300.0,80,7.7406644019172415,4.382026634673881
XL,2021-01-22,2300.0,30,7.7406644019172415,3.4011973816621555
XL,2021-01-23,2300.0,40,7.7406644019172415,3.6888794541139363
XL,2021-01-25,2300.0,92,7.7406644019172415,4.5217885770490405
XL,2021-01-26,2300.0,40,7.7406644019172415,3.6888794541139363
XL,2021-01-27,2300.0,63,7.7406644019172415,4.143134726391533
XL,2021-01-28,2300.0,10,7.7406644019172415,2.302585092994046
XL,2021-01-29,2300.0,30,7.7406644019172415,3.4011973816621555
XL,2021-01-30,2300.0,40,7.7406644019172415,3.6888794541139363
XL,2021-02-01,2300.0,130,7.7406644019172415,4.867534450455582
XL,2021-02-02,2300.0,60,7.7406644019172415,4.0943445622221
XL,2021-02-03,2300.0,30,7.7406644019172415,3.4011973816621555
XL,2021-02-04,2300.0,30,7.7406644019172415,3.4011973816621555
XL,2021-02-06,2300.0,60,7.7406644019172415,4.0943445622221
XL,2021-02-08,2300.0,90,7.7406644019172415,4.499809670330265
XL,2021-02-09,2300.0,133,7.7406644019172415,4.890349128221754
XL,2021-02-10,2300.0,100,7.7406644019172415,4.605170185988092
XL,2021-02-11,2300.0,40,7.7406644019172415,3.6888794541139363
XL,2021-02-12,2300.0,80,7.7406644019172415,4.382026634673881
XL,2021-02-13,2300.0,80,7.7406644019172415,4.382026634673881
XL,2021-02-15,2300.0,60,7.7406644019172415,4.0943445622221
XL,2021-02-16,2300.0,70,7.7406644019172415,4.248495242049359
XL,2021-02-17,2300.0,30,7.7406644019172415,3.4011973816621555
XL,2021-02-18,2300.0,40,7.7406644019172415,3.6888794541139363
XL,2021-02-20,2300.0,60,7.7406644019172415,4.0943445622221
XL,2021-02-22,2300.0,120,7.7406644019172415,4.787491742782046
XL,2021-02-23,2300.0,80,7.7406644019172415,4.382026634673881
XL,2021-02-24,2300.0,70,7.7406644019172415,4.248495242049359
XL,2021-02-25,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-02-26,2300.0,60,7.7406644019172415,4.0943445622221
XL,2021-02-27,2300.0,120,7.7406644019172415,4.787491742782046
XL,2021-03-01,2300.0,140,7.7406644019172415,4.941642422609304
XL,2021-03-02,2300.0,100,7.7406644019172415,4.605170185988092
XL,2021-03-03,2300.0,60,7.7406644019172415,4.0943445622221
XL,2021-03-04,2300.0,90,7.7406644019172415,4.499809670330265
XL,2021-03-05,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-03-06,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-03-08,2300.0,110,7.7406644019172415,4.700480365792417
XL,2021-03-09,2300.0,60,7.7406644019172415,4.0943445622221
XL,2021-03-10,2300.0,40,7.7406644019172415,3.6888794541139363
XL,2021-03-11,2300.0,70,7.7406644019172415,4.248495242049359
XL,2021-03-12,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-03-13,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-03-14,2300.0,80,7.7406644019172415,4.382026634673881
XL,2021-03-16,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-03-17,2300.0,20,7.7406644019172415,2.995732273553991
XL,2021-03-18,2300.0,60,7.7406644019172415,4.0943445622221
XL,2021-03-19,2300.0,30,7.7406644019172415,3.4011973816621555
XL,2021-03-20,2300.0,60,7.7406644019172415,4.0943445622221
XL,2021-03-21,2300.0,140,7.7406644019172415,4.941642422609304
XL,2021-03-22,2300.0,140,7.7406644019172415,4.941642422609304
XL,2021-03-23,2300.0,40,7.7406644019172415,3.6888794541139363
XL,2021-03-25,2300.0,80,7.7406644019172415,4.382026634673881
XL,2021-03-26,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-03-27,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-03-29,2300.0,60,7.7406644019172415,4.0943445622221
XL,2021-03-30,2300.0,100,7.7406644019172415,4.605170185988092
XL,2021-03-31,2300.0,60,7.7406644019172415,4.0943445622221
XL,2021-04-01,2300.0,60,7.7406644019172415,4.0943445622221
XL,2021-04-05,2300.0,130,7.7406644019172415,4.867534450455582
XL,2021-04-06,2300.0,100,7.7406644019172415,4.605170185988092
XL,2021-04-07,2300.0,120,7.7406644019172415,4.787491742782046
XL,2021-04-08,2300.0,60,7.7406644019172415,4.0943445622221
XL,2021-04-09,2300.0,90,7.7406644019172415,4.499809670330265
XL,2021-04-10,2300.0,40,7.7406644019172415,3.6888794541139363
XL,2021-04-12,2300.0,150,7.7406644019172415,5.0106352940962555
XL,2021-04-20,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-04-23,2300.0,60,7.7406644019172415,4.0943445622221
XL,2021-04-24,2300.0,40,7.7406644019172415,3.6888794541139363
XL,2021-04-26,2300.0,70,7.7406644019172415,4.248495242049359
XL,2021-04-27,2300.0,80,7.7406644019172415,4.382026634673881
XL,2021-04-28,2300.0,80,7.7406644019172415,4.382026634673881
XL,2021-04-29,2300.0,40,7.7406644019172415,3.6888794541139363
XL,2021-04-30,2300.0,120,7.7406644019172415,4.787491742782046
XL,2021-05-01,2300.0,70,7.7406644019172415,4.248495242049359
XL,2021-05-03,2300.0,60,7.7406644019172415,4.0943445622221
XL,2021-05-04,2300.0,60,7.7406644019172415,4.0943445622221
XL,2021-05-05,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-05-06,2300.0,80,7.7406644019172415,4.382026634673881
XL,2021-05-07,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-05-08,2300.0,30,7.7406644019172415,3.4011973816621555
XL,2021-05-10,2300.0,40,7.7406644019172415,3.6888794541139363
XL,2021-05-11,2300.0,100,7.7406644019172415,4.605170185988092
XL,2021-05-15,2300.0,20,7.7406644019172415,2.995732273553991
XL,2021-05-17,2300.0,100,7.7406644019172415,4.605170185988092
XL,2021-05-18,2300.0,90,7.7406644019172415,4.499809670330265
XL,2021-05-29,2300.0,140,7.7406644019172415,4.941642422609304
XL,2021-05-30,2300.0,80,7.7406644019172415,4.382026634673881
XL,2021-05-31,2300.0,90,7.7406644019172415,4.499809670330265
XL,2021-06-01,2300.0,100,7.7406644019172415,4.605170185988092
XL,2021-06-02,2300.0,80,7.7406644019172415,4.382026634673881
XL,2021-06-03,2300.0,120,7.7406644019172415,4.787491742782046
XL,2021-06-04,2322.5806451612902,62,7.750434193513046,4.127134385045092
XL,2021-06-05,2300.0,30,7.7406644019172415,3.4011973816621555
XL,2021-06-07,2300.0,30,7.7406644019172415,3.4011973816621555
XL,2021-06-08,2300.0,60,7.7406644019172415,4.0943445622221
XL,2021-06-09,2300.0,60,7.7406644019172415,4.0943445622221
XL,2021-06-10,2300.0,110,7.7406644019172415,4.700480365792417
XL,2021-06-11,2300.0,30,7.7406644019172415,3.4011973816621555
XL,2021-06-12,2300.0,160,7.7406644019172415,5.075173815233827
XL,2021-06-13,2300.0,130,7.7406644019172415,4.867534450455582
XL,2021-06-15,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-06-16,2300.0,100,7.7406644019172415,4.605170185988092
XL,2021-06-17,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-06-18,2300.0,30,7.7406644019172415,3.4011973816621555
XL,2021-06-19,2300.0,40,7.7406644019172415,3.6888794541139363
XL,2021-06-21,2300.0,60,7.7406644019172415,4.0943445622221
XL,2021-06-22,2300.0,80,7.7406644019172415,4.382026634673881
XL,2021-06-23,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-06-24,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-06-25,2300.0,72,7.7406644019172415,4.276666119016055
XL,2021-06-26,2300.0,80,7.7406644019172415,4.382026634673881
XL,2021-06-28,2300.0,70,7.7406644019172415,4.248495242049359
XL,2021-06-29,2440.0,50,7.799753318287247,3.912023005428146
XL,2021-07-01,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-07-02,2300.0,70,7.7406644019172415,4.248495242049359
XL,2021-07-03,2300.0,120,7.7406644019172415,4.787491742782046
XL,2021-07-05,2300.0,80,7.7406644019172415,4.382026634673881
XL,2021-07-06,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-07-07,2300.0,20,7.7406644019172415,2.995732273553991
XL,2021-07-08,2300.0,120,7.7406644019172415,4.787491742782046
XL,2021-07-09,2300.0,30,7.7406644019172415,3.4011973816621555
XL,2021-07-10,2300.0,40,7.7406644019172415,3.6888794541139363
XL,2021-07-12,2300.0,60,7.7406644019172415,4.0943445622221
XL,2021-07-13,2300.0,70,7.7406644019172415,4.248495242049359
XL,2021-07-14,2300.0,20,7.7406644019172415,2.995732273553991
XL,2021-07-15,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-07-16,2300.0,40,7.7406644019172415,3.6888794541139363
XL,2021-07-17,2300.0,30,7.7406644019172415,3.4011973816621555
XL,2021-07-19,2300.0,110,7.7406644019172415,4.700480365792417
XL,2021-07-21,2300.0,70,7.7406644019172415,4.248495242049359
XL,2021-07-22,2300.0,10,7.7406644019172415,2.302585092994046
XL,2021-07-23,2300.0,120,7.7406644019172415,4.787491742782046
XL,2021-07-24,2300.0,70,7.7406644019172415,4.248495242049359
XL,2021-07-26,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-07-27,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-07-29,2300.0,13,7.7406644019172415,2.5649493574615367
XL,2021-08-02,2600.0,20,7.8632667240095735,2.995732273553991
XL,2021-08-05,2300.0,2,7.7406644019172415,0.6931471805599453
XL,2021-08-09,2300.0,90,7.7406644019172415,4.499809670330265
XL,2021-08-10,2300.0,90,7.7406644019172415,4.499809670330265
XL,2021-08-11,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-08-12,2300.0,40,7.7406644019172415,3.6888794541139363
XL,2021-08-13,2300.0,90,7.7406644019172415,4.499809670330265
XL,2021-08-14,2300.0,60,7.7406644019172415,4.0943445622221
XL,2021-08-16,2300.0,150,7.7406644019172415,5.0106352940962555
XL,2021-08-17,2300.0,60,7.7406644019172415,4.0943445622221
XL,2021-08-18,2300.0,100,7.7406644019172415,4.605170185988092
XL,2021-08-19,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-08-20,2300.0,40,7.7406644019172415,3.6888794541139363
XL,2021-08-21,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-08-23,2300.0,90,7.7406644019172415,4.499809670330265
XL,2021-08-24,2300.0,60,7.7406644019172415,4.0943445622221
XL,2021-08-25,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-08-26,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-08-27,2300.0,40,7.7406644019172415,3.6888794541139363
XL,2021-08-28,2300.0,80,7.7406644019172415,4.382026634673881
XL,2021-08-30,2300.0,80,7.7406644019172415,4.382026634673881
XL,2021-08-31,2300.0,70,7.7406644019172415,4.248495242049359
XL,2021-09-01,2300.0,80,7.7406644019172415,4.382026634673881
XL,2021-09-03,2300.0,80,7.7406644019172415,4.382026634673881
XL,2021-09-04,2300.0,70,7.7406644019172415,4.248495242049359
XL,2021-09-06,2300.0,60,7.7406644019172415,4.0943445622221
XL,2021-09-07,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-09-08,2300.0,70,7.7406644019172415,4.248495242049359
XL,2021-09-17,2300.0,70,7.7406644019172415,4.248495242049359
XL,2021-09-18,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-09-20,2300.0,90,7.7406644019172415,4.499809670330265
XL,2021-09-21,2300.0,110,7.7406644019172415,4.700480365792417
XL,2021-09-22,2300.0,120,7.7406644019172415,4.787491742782046
XL,2021-09-23,2300.0,90,7.7406644019172415,4.499809670330265
XL,2021-09-24,2300.0,30,7.7406644019172415,3.4011973816621555
XL,2021-09-25,2300.0,30,7.7406644019172415,3.4011973816621555
XL,2021-09-27,2300.0,60,7.7406644019172415,4.0943445622221
XL,2021-09-28,2300.0,90,7.7406644019172415,4.499809670330265
XL,2021-09-30,2300.0,70,7.7406644019172415,4.248495242049359
XL,2021-10-01,2300.0,80,7.7406644019172415,4.382026634673881
XL,2021-10-02,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-10-04,2300.0,90,7.7406644019172415,4.499809670330265
XL,2021-10-05,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-10-06,2300.0,80,7.7406644019172415,4.382026634673881
XL,2021-10-07,2300.0,40,7.7406644019172415,3.6888794541139363
XL,2021-10-08,2300.0,92,7.7406644019172415,4.5217885770490405
XL,2021-10-09,2300.0,60,7.7406644019172415,4.0943445622221
XL,2021-10-11,2300.0,90,7.7406644019172415,4.499809670330265
XL,2021-10-12,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-10-13,2300.0,60,7.7406644019172415,4.0943445622221
XL,2021-10-14,2300.0,60,7.7406644019172415,4.0943445622221
XL,2021-10-15,2300.0,20,7.7406644019172415,2.995732273553991
XL,2021-10-16,2300.0,90,7.7406644019172415,4.499809670330265
XL,2021-10-18,2300.0,40,7.7406644019172415,3.6888794541139363
XL,2021-10-20,2300.0,90,7.7406644019172415,4.499809670330265
XL,2021-10-21,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-10-22,2300.0,60,7.7406644019172415,4.0943445622221
XL,2021-10-23,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-10-25,2300.0,80,7.7406644019172415,4.382026634673881
XL,2021-10-26,2300.0,31,7.7406644019172415,3.4339872044851463
XL,2021-10-27,2300.0,40,7.7406644019172415,3.6888794541139363
XL,2021-10-28,2300.0,30,7.7406644019172415,3.4011973816621555
XL,2021-10-29,2300.0,80,7.7406644019172415,4.382026634673881
XL,2021-10-30,2300.0,60,7.7406644019172415,4.0943445622221
XL,2021-11-01,2300.0,110,7.7406644019172415,4.700480365792417
XL,2021-11-02,2300.0,80,7.7406644019172415,4.382026634673881
XL,2021-11-03,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-11-04,2300.0,30,7.7406644019172415,3.4011973816621555
XL,2021-11-05,2300.0,30,7.7406644019172415,3.4011973816621555
XL,2021-11-06,2300.0,70,7.7406644019172415,4.248495242049359
XL,2021-11-08,2300.0,80,7.7406644019172415,4.382026634673881
XL,2021-11-09,2300.0,30,7.7406644019172415,3.4011973816621555
XL,2021-11-10,2300.0,30,7.7406644019172415,3.4011973816621555
XL,2021-11-11,2300.0,60,7.7406644019172415,4.0943445622221
XL,2021-11-12,2300.0,80,7.7406644019172415,4.382026634673881
XL,2021-11-13,2300.0,40,7.7406644019172415,3.6888794541139363
XL,2021-11-15,2300.0,130,7.7406644019172415,4.867534450455582
XL,2021-11-16,2300.0,80,7.7406644019172415,4.382026634673881
XL,2021-11-17,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-11-18,2300.0,100,7.7406644019172415,4.605170185988092
XL,2021-11-19,2300.0,80,7.7406644019172415,4.382026634673881
XL,2021-11-22,2300.0,90,7.7406644019172415,4.499809670330265
XL,2021-11-23,2300.0,100,7.7406644019172415,4.605170185988092
XL,2021-11-24,2300.0,80,7.7406644019172415,4.382026634673881
XL,2021-11-25,2300.0,30,7.7406644019172415,3.4011973816621555
XL,2021-11-26,2300.0,60,7.7406644019172415,4.0943445622221
XL,2021-11-27,2300.0,40,7.7406644019172415,3.6888794541139363
XL,2021-11-29,2300.0,40,7.7406644019172415,3.6888794541139363
XL,2021-11-30,2300.0,70,7.7406644019172415,4.248495242049359
XL,2021-12-01,2300.0,20,7.7406644019172415,2.995732273553991
XL,2021-12-02,2300.0,74,7.7406644019172415,4.30406509320417
XL,2021-12-03,2300.0,100,7.7406644019172415,4.605170185988092
XL,2021-12-04,2300.0,54,7.7406644019172415,3.9889840465642745
XL,2021-12-06,2300.0,130,7.7406644019172415,4.867534450455582
XL,2021-12-07,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-12-08,2300.0,40,7.7406644019172415,3.6888794541139363
XL,2021-12-09,2300.0,20,7.7406644019172415,2.995732273553991
XL,2021-12-10,2300.0,73,7.7406644019172415,4.290459441148391
XL,2021-12-11,2300.0,90,7.7406644019172415,4.499809670330265
XL,2021-12-13,2300.0,60,7.7406644019172415,4.0943445622221
XL,2021-12-14,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-12-15,2300.0,90,7.7406644019172415,4.499809670330265
XL,2021-12-16,2300.0,70,7.7406644019172415,4.248495242049359
XL,2021-12-17,2300.0,30,7.7406644019172415,3.4011973816621555
XL,2021-12-18,2300.0,80,7.7406644019172415,4.382026634673881
XL,2021-12-20,2300.0,120,7.7406644019172415,4.787491742782046
XL,2021-12-21,2300.0,80,7.7406644019172415,4.382026634673881
XL,2021-12-22,2300.0,60,7.7406644019172415,4.0943445622221
XL,2021-12-23,2300.0,90,7.7406644019172415,4.499809670330265
XL,2021-12-24,2300.0,70,7.7406644019172415,4.248495242049359
XL,2021-12-25,2300.0,70,7.7406644019172415,4.248495242049359
XL,2021-12-27,2300.0,70,7.7406644019172415,4.248495242049359
XL,2021-12-28,2300.0,50,7.7406644019172415,3.912023005428146
XL,2021-12-29,2300.0,40,7.7406644019172415,3.6888794541139363
XL,2021-12-30,2300.0,140,7.7406644019172415,4.941642422609304
XL,2021-12-31,2300.0,120,7.7406644019172415,4.787491742782046
XL,2022-01-03,2300.0,100,7.7406644019172415,4.605170185988092
XL,2022-01-04,2300.0,60,7.7406644019172415,4.0943445622221
XL,2022-01-05,2317.0731707317073,82,7.74806010387837,4.406719247264253
XL,2022-01-06,2300.0,30,7.7406644019172415,3.4011973816621555
XL,2022-01-07,2300.0,70,7.7406644019172415,4.248495242049359
XL,2022-01-08,2300.0,90,7.7406644019172415,4.499809670330265
XL,2022-01-10,2300.0,50,7.7406644019172415,3.912023005428146
XL,2022-01-11,2300.0,180,7.7406644019172415,5.19295685089021
XL,2022-01-12,2300.0,40,7.7406644019172415,3.6888794541139363
XL,2022-01-13,2300.0,80,7.7406644019172415,4.382026634673881
XL,2022-01-14,2300.0,90,7.7406644019172415,4.499809670330265
XL,2022-01-17,2300.0,90,7.7406644019172415,4.499809670330265
XL,2022-01-18,2300.0,30,7.7406644019172415,3.4011973816621555
XL,2022-01-19,2300.0,40,7.7406644019172415,3.6888794541139363
XL,2022-01-20,2300.0,50,7.7406644019172415,3.912023005428146
XL,2022-01-21,2300.0,80,7.7406644019172415,4.382026634673881
XL,2022-01-22,2300.0,120,7.7406644019172415,4.787491742782046
XL,2022-01-24,2300.0,120,7.7406644019172415,4.787491742782046
XL,2022-01-25,2300.0,90,7.7406644019172415,4.499809670330265
XL,2022-01-26,2300.0,30,7.7406644019172415,3.4011973816621555
XL,2022-01-27,2300.0,70,7.7406644019172415,4.248495242049359
XL,2022-01-28,2300.0,110,7.7406644019172415,4.700480365792417
XL,2022-01-30,2300.0,90,7.7406644019172415,4.499809670330265
XL,2022-01-31,2300.0,80,7.7406644019172415,4.382026634673881
XL,2022-02-01,2300.0,60,7.7406644019172415,4.0943445622221
XL,2022-02-02,2300.0,70,7.7406644019172415,4.248495242049359
XL,2022-02-03,2300.0,50,7.7406644019172415,3.912023005428146
XL,2022-02-04,2300.0,100,7.7406644019172415,4.605170185988092
XL,2022-02-05,2300.0,60,7.7406644019172415,4.0943445622221
XL,2022-02-07,2333.3333333333335,90,7.755053139369341,4.499809670330265
XL,2022-02-09,2300.0,70,7.7406644019172415,4.248495242049359
XL,2022-02-10,2300.0,70,7.7406644019172415,4.248495242049359
XL,2022-02-11,2300.0,80,7.7406644019172415,4.382026634673881
XL,2022-02-12,2300.0,50,7.7406644019172415,3.912023005428146
XL,2022-02-14,2300.0,70,7.7406644019172415,4.248495242049359
XL,2022-02-15,2300.0,73,7.7406644019172415,4.290459441148391
XL,2022-02-16,2300.0,30,7.7406644019172415,3.4011973816621555
XL,2022-02-17,2300.0,90,7.7406644019172415,4.499809670330265
XL,2022-02-19,2300.0,140,7.7406644019172415,4.941642422609304
XL,2022-02-21,2300.0,40,7.7406644019172415,3.6888794541139363
XL,2022-02-22,2300.0,20,7.7406644019172415,2.995732273553991
XL,2022-02-23,2300.0,90,7.7406644019172415,4.499809670330265
XL,2022-02-24,2300.0,20,7.7406644019172415,2.995732273553991
XL,2022-02-26,2300.0,100,7.7406644019172415,4.605170185988092
XL,2022-02-27,2300.0,80,7.7406644019172415,4.382026634673881
XL,2022-02-28,2300.0,40,7.7406644019172415,3.6888794541139363
XL,2022-03-01,4140.0,50,8.32845106681936,3.912023005428146
XL,2022-03-02,2300.0,60,7.7406644019172415,4.0943445622221
XL,2022-03-03,2300.0,80,7.7406644019172415,4.382026634673881
XL,2022-03-04,2300.0,40,7.7406644019172415,3.6888794541139363
XL,2022-03-06,2300.0,70,7.7406644019172415,4.248495242049359
XL,2022-03-07,2300.0,60,7.7406644019172415,4.0943445622221
XL,2022-03-08,2300.0,60,7.7406644019172415,4.0943445622221
XL,2022-03-09,2300.0,60,7.7406644019172415,4.0943445622221
XL,2022-03-10,2300.0,20,7.7406644019172415,2.995732273553991
XL,2022-03-11,2300.0,50,7.7406644019172415,3.912023005428146
XL,2022-03-12,2311.4754098360654,61,7.745641305186994,4.110873864173311
